-0.013841761683743051,0.04636120157286004,-0.04245023138384069,-0.027601467641312508,0.02214608257944658,0.028054062538717416,-0.04529839779050391,0.045342295475107645,-0.0038371924822673776,-0.04262107418794418
-0.021345075181057254,-0.18116108055179006,-0.08925799275239336,-0.053508381014946496,0.18031091069561853,-0.035064509337879975,0.17398717724453228,-0.015130683876429834,0.17815534003751987,0.05797474922164997
-0.14590041673856896,0.17309479788315443,0.12163331461730352,-0.09033095303396445,0.0445947513977652,-0.06164637272216283,0.1282665976535968,-0.1892370463331963,-0.043294104885169736,-0.18731636477876779
0.1284657480562374,-0.07901005072312729,0.11309885588029871,0.11045596380732,-0.1191115956662226,-0.03447085065552861,-0.19762790938926422,-0.07582570940476852,-0.013608932273491343,-0.03895070373743275
-0.029116944368410013,-0.018812344070928785,0.1750985053785232,0.24143537508068016,-0.08718111078611761,-0.10527027207835744,-0.008643126313709048,-0.22246221422562,-0.162906755855128,0.13434080455967237
-0.05385504530679641,-0.13049695850206994,-0.2527946373655874,-0.1981019722861562,0.007448302731124781,-0.08865169522251803,-0.025125558192730553,-0.050428345773683096,-0.02955474623322176,0.11246537086330625
0.04450748488464317,-0.01713627636927658,0.21189253635849664,-0.08290486810120301,-0.008781702586318272,0.008001773187353718,0.14898060465694682,-0.09617857872795797,-0.1425600666798589,-0.09685310863402781
0.15752394464033315,0.009782791997871063,-0.04760193323753921,0.1209263145517773,-0.07027276000674766,-0.08131917897968685,-0.011809157687056556,-0.2720616195460845,-0.08092065148045396,-0.028012439640405975
0.05464405824104264,-0.1392201496831538,0.16817057749706535,-0.01704887672634308,-0.2400866844378324,0.016736172435738255,-0.0582557488853046,-0.13783276171093,0.26315245262385356,-0.19388143237193084
-0.15098430027373502,-0.1907311994457209,-0.02162880843196658,-0.046949125756137855,0.16210545927099915,0.06490507638522922,0.06944055206709847,0.01797936071669425,0.02053231983907712,0.08604127103836212
0.1594066792914535,0.0668264973732633,-0.0950291322383524,-0.14361688373435016,-0.007452007886545209,-0.004563011947741486,0.13503056990831414,0.14803854592040078,0.033372479348271235,-0.01144528403668356
0.07327443908834182,-0.01466209356264433,-0.1616412839820235,-0.08041712853936389,-0.14661262138937245,0.2134802676748215,0.013865801871646268,-0.2684917019952993,-0.07377890936733798,0.05502747202070839
-0.12944700827124048,-0.04781357585287531,-0.2716265949579944,-0.20716801688686795,0.027253300816583777,0.10144526227820072,-0.06896570018974471,0.024206789202291096,-0.0803133702819381,-0.08190688129213683
-0.12901211987995903,-0.12212889727596847,0.11223757290632172,-0.048223646158652995,0.02133614792654229,-0.18919887090231363,-0.01601111434025829,0.04128180295130314,-0.17026224157958206,0.11066166349371712
0.02194321031193325,-0.13268957881507698,-0.07663744508819777,0.03879876976496345,-0.13226025244833858,0.03878334998374177,-0.11863327485583247,0.0756017098083975,0.05036885570846811,-0.0819357870605946
0.05224583952914681,-0.12562511634243398,-0.32548384218140725,-0.0862914554404523,0.05058918437984237,0.03687988845638673,0.12569869031450592,0.012582965575382176,0.056149922417111295,0.14890135288559989
